date,crossing_name,auto,bus,truck,total,date2,day_type
2021-03-21,GB,43281.0,51.0,1681,45013,2021-03,6
2021-03-21,GWB,129946.0,387.0,4238,134571,2021-03,6
2021-03-21,HT,40106.0,58.0,233,40397,2021-03,6
2021-03-21,LT,41537.0,1501.0,557,43595,2021-03,6
2021-03-21,OBX,39003.0,61.0,729,39793,2021-03,6
2021-03-22,BB,8140.0,48.0,707,8895,2021-03,0
2021-03-22,GB,38677.0,329.0,5255,44261,2021-03,0
2021-03-22,GWB,115654.0,817.0,12995,129466,2021-03,0
2021-03-22,HT,34519.0,126.0,1041,35686,2021-03,0
2021-03-22,LT,37539.0,4441.0,2660,44640,2021-03,0
2021-03-22,OBX,33384.0,87.0,2321,35792,2021-03,0
2021-03-23,BB,7960.0,45.0,658,8663,2021-03,1
2021-03-23,GB,37413.0,327.0,5640,43380,2021-03,1
2021-03-23,GWB,112984.0,864.0,14095,127943,2021-03,1
2021-03-23,HT,33977.0,121.0,1060,35158,2021-03,1
2021-03-23,LT,38403.0,4441.0,3101,45945,2021-03,1
2021-03-23,OBX,33451.0,93.0,2658,36202,2021-03,1
2021-03-24,BB,7918.0,41.0,660,8619,2021-03,2
2021-03-24,GB,38615.0,304.0,5638,44557,2021-03,2
2021-03-24,GWB,108249.0,791.0,13979,123019,2021-03,2
2021-03-24,HT,32966.0,114.0,954,34034,2021-03,2
2021-03-24,LT,38719.0,4391.0,2873,45983,2021-03,2
2021-03-24,OBX,28764.0,83.0,2256,31103,2021-03,2
2021-03-25,BB,8182.0,37.0,678,8897,2021-03,3
2021-03-25,GB,38332.0,315.0,5769,44416,2021-03,3
2021-03-25,GWB,116167.0,805.0,14082,131054,2021-03,3
2021-03-25,HT,34855.0,106.0,950,35911,2021-03,3
2021-03-25,LT,41060.0,4454.0,2860,48374,2021-03,3
2021-03-25,OBX,33357.0,91.0,2556,36004,2021-03,3
2021-03-26,BB,8827.0,44.0,654,9525,2021-03,4
2021-03-26,GB,38984.0,305.0,5173,44462,2021-03,4
2021-03-26,GWB,125796.0,858.0,12500,139154,2021-03,4
2021-03-26,HT,37554.0,130.0,1012,38696,2021-03,4
2021-03-26,LT,43394.0,4520.0,2963,50877,2021-03,4
2021-03-26,OBX,35565.0,73.0,2260,37898,2021-03,4
2021-03-27,BB,8702.0,5.0,215,8922,2021-03,5
2021-03-27,GB,46181.0,35.0,2344,48560,2021-03,5
2021-03-27,GWB,136199.0,541.0,5994,142734,2021-03,5
2021-03-27,HT,39169.0,53.0,384,39606,2021-03,5
2021-03-27,LT,44575.0,1931.0,1179,47685,2021-03,5
2021-03-27,OBX,39059.0,58.0,1112,40229,2021-03,5
2021-03-28,BB,5776.0,1.0,72,5849,2021-03,6
2021-03-28,GB,38997.0,31.0,1422,40450,2021-03,6
2021-03-28,GWB,113576.0,358.0,4275,118209,2021-03,6
2021-03-28,HT,33396.0,48.0,249,33693,2021-03,6
2021-03-28,LT,32299.0,1470.0,566,34335,2021-03,6
2021-03-28,OBX,30726.0,46.0,619,31391,2021-03,6
2021-03-29,BB,7615.0,36.0,595,8246,2021-03,0
2021-03-29,GB,3177.0,278.0,4783,44768,2021-03,0
2021-03-29,GWB,1750.0,733.0,12695,129410,2021-03,0
2021-03-29,HT,1374.0,120.0,1053,35724,2021-03,0
2021-03-29,LT,2768.0,4422.0,2612,43541,2021-03,0
2021-03-29,OBX,3091.0,70.0,1938,34250,2021-03,0
2021-03-30,BB,8483.0,39.0,596,9118,2021-03,1
2021-03-30,GB,3035.0,303.0,6189,49534,2021-03,1
2021-03-30,GWB,2393.0,770.0,12919,128176,2021-03,1
2021-03-30,HT,176.0,113.0,1064,36863,2021-03,1
2021-03-30,LT,3592.0,4456.0,3139,50692,2021-03,1
2021-03-30,OBX,3165.0,71.0,2100,37193,2021-03,1
2021-03-31,BB,8783.0,34.0,616,9433,2021-03,2
2021-03-31,GB,2978.0,319.0,5317,45858,2021-03,2
2021-03-31,GWB,2426.0,781.0,13971,134739,2021-03,2
2021-03-31,HT,189.0,109.0,1007,35530,2021-03,2
2021-03-31,LT,4282.0,4482.0,2903,47484,2021-03,2
2021-03-31,OBX,2041.0,83.0,2343,38502,2021-03,2
2021-04-01,BB,8852.0,36.0,589,9477,2021-04,3
2021-04-01,GB,44502.0,344.0,5479,50325,2021-04,3
2021-04-01,GWB,125334.0,802.0,13984,140120,2021-04,3
2021-04-01,HT,36434.0,118.0,1035,37587,2021-04,3
2021-04-01,LT,42494.0,4482.0,2897,49873,2021-04,3
2021-04-01,OBX,33436.0,77.0,2454,35967,2021-04,3
2021-04-02,BB,8159.0,36.0,486,8681,2021-04,4
2021-04-02,GB,44746.0,308.0,4084,49138,2021-04,4
2021-04-02,GWB,129032.0,677.0,11519,141228,2021-04,4
2021-04-02,HT,37652.0,83.0,738,38473,2021-04,4
2021-04-02,LT,41838.0,4305.0,2407,48550,2021-04,4
2021-04-02,OBX,36429.0,83.0,2041,38553,2021-04,4
2021-04-03,BB,8201.0,4.0,173,8378,2021-04,5
2021-04-03,GB,47222.0,36.0,2109,49367,2021-04,5
2021-04-03,GWB,130263.0,493.0,5430,136186,2021-04,5
2021-04-03,HT,39633.0,60.0,419,40112,2021-04,5
2021-04-03,LT,42951.0,1942.0,1029,45922,2021-04,5
2021-04-03,OBX,38186.0,62.0,1209,39457,2021-04,5
2021-04-04,BB,8233.0,1.0,61,8295,2021-04,6
2021-04-04,GB,47443.0,35.0,1336,48814,2021-04,6
2021-04-04,GWB,134614.0,332.0,3312,138258,2021-04,6
2021-04-04,HT,38859.0,52.0,156,39067,2021-04,6
2021-04-04,LT,44144.0,1565.0,444,46153,2021-04,6
2021-04-04,OBX,40857.0,53.0,728,41638,2021-04,6
2021-04-05,BB,8036.0,35.0,605,8676,2021-04,0
2021-04-05,GB,43024.0,327.0,4886,48237,2021-04,0
2021-04-05,GWB,122670.0,710.0,12235,135615,2021-04,0
2021-04-05,HT,36693.0,116.0,996,37805,2021-04,0
2021-04-05,LT,41682.0,4638.0,2782,49102,2021-04,0
2021-04-05,OBX,35871.0,73.0,2560,38504,2021-04,0
2021-04-06,BB,8362.0,43.0,609,9014,2021-04,1
2021-04-06,GB,39386.0,336.0,5496,45218,2021-04,1
2021-04-06,GWB,114925.0,767.0,13624,129316,2021-04,1
2021-04-06,HT,34536.0,107.0,895,35538,2021-04,1
2021-04-06,LT,40931.0,4594.0,3131,48656,2021-04,1
2021-04-06,OBX,34712.0,99.0,2768,37579,2021-04,1
2021-04-07,BB,8346.0,41.0,686,9073,2021-04,2
2021-04-07,GB,38766.0,317.0,5392,44475,2021-04,2
2021-04-07,GWB,117093.0,812.0,13848,131753,2021-04,2
2021-04-07,HT,33888.0,110.0,900,34898,2021-04,2
2021-04-07,LT,41286.0,4605.0,2945,48836,2021-04,2
2021-04-07,OBX,35773.0,104.0,2827,38704,2021-04,2
2021-04-08,BB,8842.0,46.0,729,9617,2021-04,3
2021-04-08,GB,38622.0,329.0,5785,44736,2021-04,3
2021-04-08,GWB,117975.0,808.0,13953,132736,2021-04,3
2021-04-08,HT,36305.0,119.0,957,37381,2021-04,3
2021-04-08,LT,44212.0,4665.0,3083,51960,2021-04,3
2021-04-08,OBX,35432.0,89.0,2964,38485,2021-04,3
2021-04-09,BB,8783.0,43.0,666,9492,2021-04,4
2021-04-09,GB,40331.0,326.0,5476,46133,2021-04,4
2021-04-09,GWB,125606.0,826.0,13212,139644,2021-04,4
2021-04-09,HT,36508.0,106.0,943,37557,2021-04,4
2021-04-09,LT,42300.0,4655.0,3091,50046,2021-04,4
2021-04-09,OBX,34980.0,75.0,2820,37875,2021-04,4
2021-04-10,BB,8019.0,1.0,215,8235,2021-04,5
2021-04-10,GB,44399.0,36.0,2253,46688,2021-04,5
2021-04-10,GWB,130531.0,566.0,5795,136892,2021-04,5
2021-04-10,HT,38404.0,64.0,426,38894,2021-04,5
2021-04-10,LT,44590.0,1951.0,1190,47731,2021-04,5
2021-04-10,OBX,37751.0,53.0,1449,39253,2021-04,5
2021-04-11,BB,6591.0,1.0,83,6675,2021-04,6
2021-04-11,GB,40209.0,48.0,1512,41769,2021-04,6
2021-04-11,GWB,120003.0,382.0,4134,124519,2021-04,6
2021-04-11,HT,36317.0,51.0,211,36579,2021-04,6
2021-04-11,LT,36265.0,1521.0,579,38365,2021-04,6
2021-04-11,OBX,34482.0,53.0,911,35446,2021-04,6
2021-04-12,BB,7729.0,39.0,671,8439,2021-04,0
2021-04-12,GB,38666.0,327.0,5146,44139,2021-04,0
2021-04-12,GWB,110673.0,876.0,12607,124156,2021-04,0
2021-04-12,HT,33730.0,109.0,1010,34849,2021-04,0
2021-04-12,LT,38298.0,4580.0,2791,45669,2021-04,0
2021-04-12,OBX,33427.0,83.0,2642,36152,2021-04,0
2021-04-13,BB,8437.0,45.0,729,9211,2021-04,1
2021-04-13,GB,38551.0,322.0,5573,44446,2021-04,1
2021-04-13,GWB,108699.0,917.0,13389,123005,2021-04,1
2021-04-13,HT,33519.0,107.0,885,34511,2021-04,1
2021-04-13,LT,41347.0,4592.0,2964,48903,2021-04,1
2021-04-13,OBX,33986.0,83.0,2822,36891,2021-04,1
2021-04-14,BB,8402.0,44.0,670,9116,2021-04,2
2021-04-14,GB,38056.0,340.0,5623,44019,2021-04,2
2021-04-14,GWB,115819.0,933.0,14210,130962,2021-04,2
2021-04-14,HT,36713.0,116.0,1079,37908,2021-04,2
2021-04-14,LT,40830.0,4563.0,3038,48431,2021-04,2
2021-04-14,OBX,33994.0,91.0,2883,36968,2021-04,2
2021-04-15,BB,7931.0,43.0,600,8574,2021-04,3
2021-04-15,GB,36009.0,358.0,5264,41631,2021-04,3
2021-04-15,GWB,111878.0,875.0,14095,126848,2021-04,3
2021-04-15,HT,34346.0,112.0,1004,35462,2021-04,3
2021-04-15,LT,39457.0,4572.0,3059,47088,2021-04,3
2021-04-15,OBX,32554.0,88.0,2939,35581,2021-04,3
2021-04-16,BB,9234.0,42.0,639,9915,2021-04,4
2021-04-16,GB,41388.0,348.0,5056,46792,2021-04,4
2021-04-16,GWB,120679.0,935.0,12750,134364,2021-04,4
2021-04-16,HT,37134.0,112.0,980,38226,2021-04,4
2021-04-16,LT,42961.0,4597.0,3060,50618,2021-04,4
2021-04-16,OBX,35850.0,85.0,2812,38747,2021-04,4
2021-04-17,BB,8101.0,8.0,224,8333,2021-04,5
2021-04-17,GB,44181.0,50.0,2484,46715,2021-04,5
2021-04-17,GWB,134601.0,554.0,5989,141144,2021-04,5
2021-04-17,HT,38128.0,63.0,415,38606,2021-04,5
2021-04-17,LT,45240.0,2012.0,1167,48419,2021-04,5
2021-04-17,OBX,40992.0,62.0,1553,42607,2021-04,5
2021-04-18,BB,9345.0,7.0,85,9437,2021-04,6
2021-04-18,GB,42981.0,63.0,1557,44601,2021-04,6
2021-04-18,GWB,134440.0,444.0,4225,139109,2021-04,6
2021-04-18,HT,40524.0,53.0,187,40764,2021-04,6
2021-04-18,LT,43883.0,1627.0,572,46082,2021-04,6
2021-04-18,OBX,43238.0,52.0,979,44269,2021-04,6
2021-04-19,BB,8237.0,43.0,605,8885,2021-04,0
2021-04-19,GB,38657.0,330.0,5249,44236,2021-04,0
2021-04-19,GWB,115317.0,882.0,12738,128937,2021-04,0
2021-04-19,HT,34066.0,115.0,883,35064,2021-04,0
2021-04-19,LT,39900.0,4562.0,2941,47403,2021-04,0
2021-04-19,OBX,34566.0,75.0,2755,37396,2021-04,0
2021-04-20,BB,8575.0,41.0,732,9348,2021-04,1
2021-04-20,GB,38544.0,346.0,6001,44891,2021-04,1
2021-04-20,GWB,117061.0,883.0,13729,131673,2021-04,1
2021-04-20,HT,36512.0,114.0,951,37577,2021-04,1
2021-04-20,LT,42237.0,4585.0,3129,49951,2021-04,1
2021-04-20,OBX,34797.0,72.0,3034,37903,2021-04,1
2021-04-21,BB,8263.0,37.0,610,8910,2021-04,2
2021-04-21,GB,37462.0,336.0,5599,43397,2021-04,2
2021-04-21,GWB,109754.0,887.0,13780,124421,2021-04,2
2021-04-21,HT,32778.0,115.0,941,33834,2021-04,2
2021-04-21,LT,42295.0,4605.0,3072,49972,2021-04,2
2021-04-21,OBX,33065.0,76.0,2945,36086,2021-04,2
2021-04-22,BB,8454.0,41.0,700,9195,2021-04,3
2021-04-22,GB,38469.0,362.0,5652,44483,2021-04,3
2021-04-22,GWB,118610.0,910.0,14029,133549,2021-04,3
2021-04-22,HT,33928.0,108.0,1047,35083,2021-04,3
2021-04-22,LT,42802.0,4638.0,3196,50636,2021-04,3
2021-04-22,OBX,34533.0,76.0,2973,37582,2021-04,3
2021-04-23,BB,9804.0,43.0,683,10530,2021-04,4
2021-04-23,GB,43523.0,369.0,5427,49319,2021-04,4
2021-04-23,GWB,115412.0,892.0,12643,128947,2021-04,4
2021-04-23,HT,40166.0,113.0,1077,41356,2021-04,4
2021-04-23,LT,45104.0,4681.0,3087,52872,2021-04,4
2021-04-23,OBX,37445.0,88.0,2884,40417,2021-04,4
2021-04-24,BB,9033.0,4.0,198,9235,2021-04,5
2021-04-24,GB,47752.0,57.0,2421,50230,2021-04,5
2021-04-24,GWB,135297.0,550.0,5987,141834,2021-04,5
2021-04-24,HT,39380.0,58.0,454,39892,2021-04,5
2021-04-24,LT,48429.0,2036.0,1283,51748,2021-04,5
2021-04-24,OBX,42029.0,67.0,1585,43681,2021-04,5
2021-04-25,BB,7129.0,2.0,89,7220,2021-04,6
2021-04-25,GB,43259.0,55.0,1575,44889,2021-04,6
2021-04-25,GWB,132486.0,421.0,4345,137252,2021-04,6
2021-04-25,HT,37621.0,50.0,244,37915,2021-04,6
2021-04-25,LT,38884.0,1586.0,573,41043,2021-04,6
2021-04-25,OBX,38719.0,58.0,978,39755,2021-04,6
2021-04-26,BB,8296.0,34.0,660,8990,2021-04,0
2021-04-26,GB,39015.0,360.0,5406,44781,2021-04,0
2021-04-26,GWB,118752.0,855.0,13031,132638,2021-04,0
2021-04-26,HT,34687.0,110.0,1145,35942,2021-04,0
2021-04-26,LT,39605.0,4665.0,2847,47117,2021-04,0
2021-04-26,OBX,33732.0,69.0,2824,36625,2021-04,0
2021-04-27,BB,8495.0,38.0,712,9245,2021-04,1
2021-04-27,GB,36130.0,346.0,6026,42502,2021-04,1
2021-04-27,GWB,116295.0,907.0,14216,131418,2021-04,1
2021-04-27,HT,34160.0,107.0,1077,35344,2021-04,1
2021-04-27,LT,40139.0,4616.0,3208,47963,2021-04,1
2021-04-27,OBX,35146.0,79.0,3005,38230,2021-04,1
2021-04-28,BB,8560.0,43.0,662,9265,2021-04,2
2021-04-28,GB,39338.0,375.0,6087,45800,2021-04,2
2021-04-28,GWB,118488.0,886.0,14330,133704,2021-04,2
2021-04-28,HT,36802.0,107.0,1091,38000,2021-04,2
2021-04-28,LT,43421.0,4572.0,3250,51243,2021-04,2
2021-04-28,OBX,35019.0,90.0,3136,38245,2021-04,2
2021-04-29,BB,8465.0,39.0,688,9192,2021-04,3
2021-04-29,GB,40246.0,364.0,6214,46824,2021-04,3
2021-04-29,GWB,118599.0,929.0,14177,133705,2021-04,3
2021-04-29,HT,37038.0,123.0,1195,38356,2021-04,3
2021-04-29,LT,43122.0,4604.0,3110,50836,2021-04,3
2021-04-29,OBX,34569.0,89.0,3009,37667,2021-04,3
2021-04-30,BB,9789.0,41.0,597,10427,2021-04,4
2021-04-30,GB,43370.0,365.0,5717,49452,2021-04,4
2021-04-30,GWB,130521.0,960.0,13177,144658,2021-04,4
2021-04-30,HT,37119.0,117.0,1087,38323,2021-04,4
2021-04-30,LT,43673.0,4683.0,3140,51496,2021-04,4
2021-04-30,OBX,36882.0,83.0,3017,39982,2021-04,4
2021-05-01,BB,8985.0,2.0,248,9235,2021-05,5
2021-05-01,GB,47578.0,58.0,2493,50129,2021-05,5
2021-05-01,GWB,135910.0,569.0,5838,142317,2021-05,5
2021-05-01,HT,37413.0,44.0,513,37970,2021-05,5
2021-05-01,LT,48958.0,2010.0,1311,52279,2021-05,5
2021-05-01,OBX,40493.0,50.0,1516,42059,2021-05,5
2021-05-02,BB,10279.0,2.0,113,10394,2021-05,6
2021-05-02,GB,45403.0,85.0,1584,47072,2021-05,6
2021-05-02,GWB,138793.0,450.0,4271,143514,2021-05,6
2021-05-02,HT,41428.0,55.0,277,41760,2021-05,6
2021-05-02,LT,47148.0,1633.0,586,49367,2021-05,6
2021-05-02,OBX,44436.0,72.0,1032,45540,2021-05,6
2021-05-03,BB,8042.0,38.0,573,8653,2021-05,0
2021-05-03,GB,39949.0,353.0,5287,45589,2021-05,0
2021-05-03,GWB,118169.0,900.0,12881,131950,2021-05,0
2021-05-03,HT,35415.0,106.0,1181,36702,2021-05,0
2021-05-03,LT,38658.0,4629.0,2870,46157,2021-05,0
2021-05-03,OBX,34886.0,68.0,2644,37598,2021-05,0
2021-05-04,BB,8873.0,48.0,635,9556,2021-05,1
2021-05-04,GB,38218.0,350.0,5705,44273,2021-05,1
2021-05-04,GWB,117731.0,857.0,14066,132654,2021-05,1
2021-05-04,HT,34125.0,87.0,964,35176,2021-05,1
2021-05-04,LT,41054.0,4597.0,3086,48737,2021-05,1
2021-05-04,OBX,35080.0,85.0,2573,37738,2021-05,1
2021-05-05,BB,9536.0,39.0,634,10209,2021-05,2
2021-05-05,GB,38740.0,341.0,5431,44512,2021-05,2
2021-05-05,GWB,112473.0,872.0,13869,127214,2021-05,2
2021-05-05,HT,34781.0,94.0,1079,35954,2021-05,2
2021-05-05,LT,41494.0,4588.0,3094,49176,2021-05,2
2021-05-05,OBX,34021.0,77.0,2558,36656,2021-05,2
2021-05-06,BB,9456.0,42.0,650,10148,2021-05,3
2021-05-06,GB,41274.0,366.0,5471,47111,2021-05,3
2021-05-06,GWB,124191.0,913.0,14189,139293,2021-05,3
2021-05-06,HT,37376.0,106.0,1013,38495,2021-05,3
2021-05-06,LT,44309.0,4693.0,3084,52086,2021-05,3
2021-05-06,OBX,36562.0,74.0,2586,39222,2021-05,3
2021-05-07,BB,9279.0,40.0,606,9925,2021-05,4
2021-05-07,GB,44670.0,321.0,5248,50239,2021-05,4
2021-05-07,GWB,128315.0,880.0,12949,142144,2021-05,4
2021-05-07,HT,39947.0,105.0,998,41050,2021-05,4
2021-05-07,LT,44009.0,4648.0,3020,51677,2021-05,4
2021-05-07,OBX,38658.0,82.0,2626,41366,2021-05,4
2021-05-08,BB,9535.0,12.0,218,9765,2021-05,5
2021-05-08,GB,46760.0,42.0,2375,49177,2021-05,5
2021-05-08,GWB,132906.0,507.0,5886,139299,2021-05,5
2021-05-08,HT,40625.0,51.0,401,41077,2021-05,5
2021-05-08,LT,44920.0,2019.0,1119,48058,2021-05,5
2021-05-08,OBX,41443.0,58.0,1222,42723,2021-05,5
2021-05-09,BB,13159.0,6.0,109,13274,2021-05,6
2021-05-09,GB,45557.0,71.0,1543,47171,2021-05,6
2021-05-09,GWB,138887.0,394.0,3856,143137,2021-05,6
2021-05-09,HT,41747.0,52.0,184,41983,2021-05,6
2021-05-09,LT,46858.0,1551.0,564,48973,2021-05,6
2021-05-09,OBX,45663.0,55.0,615,46333,2021-05,6
2021-05-10,BB,8292.0,36.0,563,8891,2021-05,0
2021-05-10,GB,42522.0,347.0,5086,47955,2021-05,0
2021-05-10,GWB,122932.0,881.0,12941,136754,2021-05,0
2021-05-10,HT,35387.0,94.0,961,36442,2021-05,0
2021-05-10,LT,39352.0,4638.0,2873,46863,2021-05,0
2021-05-10,OBX,35426.0,78.0,2366,37870,2021-05,0
2021-05-11,BB,8522.0,41.0,651,9214,2021-05,1
2021-05-11,GB,39508.0,352.0,5462,45322,2021-05,1
2021-05-11,GWB,121743.0,946.0,14161,136850,2021-05,1
2021-05-11,HT,34585.0,95.0,955,35635,2021-05,1
2021-05-11,LT,41285.0,4673.0,3067,49025,2021-05,1
2021-05-11,OBX,35453.0,87.0,2771,38311,2021-05,1
2021-05-12,BB,8679.0,36.0,697,9412,2021-05,2
2021-05-12,GB,39940.0,350.0,5848,46138,2021-05,2
2021-05-12,GWB,123402.0,912.0,14842,139156,2021-05,2
2021-05-12,HT,36492.0,109.0,1012,37613,2021-05,2
2021-05-12,LT,41734.0,4621.0,2994,49349,2021-05,2
2021-05-12,OBX,35739.0,83.0,2744,38566,2021-05,2
2021-05-13,BB,9022.0,39.0,672,9733,2021-05,3
2021-05-13,GB,42952.0,340.0,5856,49148,2021-05,3
2021-05-13,GWB,127668.0,915.0,14075,142658,2021-05,3
2021-05-13,HT,38210.0,97.0,1004,39311,2021-05,3
2021-05-13,LT,43803.0,4618.0,3024,51445,2021-05,3
2021-05-13,OBX,38223.0,80.0,2761,41064,2021-05,3
2021-05-14,BB,9739.0,42.0,688,10469,2021-05,4
2021-05-14,GB,44327.0,341.0,5646,50314,2021-05,4
2021-05-14,GWB,134242.0,947.0,13186,148375,2021-05,4
2021-05-14,HT,37235.0,99.0,979,38313,2021-05,4
2021-05-14,LT,44624.0,4663.0,3013,52300,2021-05,4
2021-05-14,OBX,37327.0,78.0,2698,40103,2021-05,4
2021-05-15,BB,10170.0,7.0,229,10406,2021-05,5
2021-05-15,GB,50187.0,53.0,2447,52687,2021-05,5
2021-05-15,GWB,144531.0,630.0,6081,151242,2021-05,5
2021-05-15,HT,39051.0,47.0,365,39463,2021-05,5
2021-05-15,LT,47930.0,2023.0,1202,51155,2021-05,5
2021-05-15,OBX,42314.0,56.0,1230,43600,2021-05,5
2021-05-16,BB,10993.0,5.0,92,11090,2021-05,6
2021-05-16,GB,47369.0,58.0,1747,49174,2021-05,6
2021-05-16,GWB,139860.0,398.0,4131,144389,2021-05,6
2021-05-16,HT,41470.0,45.0,229,41744,2021-05,6
2021-05-16,LT,46439.0,1685.0,630,48754,2021-05,6
2021-05-16,OBX,44172.0,65.0,735,44972,2021-05,6
2021-05-17,BB,7825.0,38.0,543,8406,2021-05,0
2021-05-17,GB,39403.0,311.0,5243,44957,2021-05,0
2021-05-17,GWB,119071.0,801.0,12699,132571,2021-05,0
2021-05-17,HT,34883.0,96.0,976,35955,2021-05,0
2021-05-17,LT,38819.0,4626.0,2760,46205,2021-05,0
2021-05-17,OBX,33448.0,59.0,2423,35930,2021-05,0
2021-05-18,BB,8177.0,34.0,581,8792,2021-05,1
2021-05-18,GB,39054.0,315.0,5688,45057,2021-05,1
2021-05-18,GWB,116937.0,809.0,13925,131671,2021-05,1
2021-05-18,HT,35012.0,86.0,1074,36172,2021-05,1
2021-05-18,LT,41968.0,4623.0,3068,49659,2021-05,1
2021-05-18,OBX,35297.0,64.0,2533,37894,2021-05,1
2021-05-19,BB,8981.0,38.0,692,9711,2021-05,2
2021-05-19,GB,42170.0,360.0,6039,48569,2021-05,2
2021-05-19,GWB,124542.0,957.0,14061,139560,2021-05,2
2021-05-19,HT,38474.0,97.0,1221,39792,2021-05,2
2021-05-19,LT,45659.0,4659.0,3089,53407,2021-05,2
2021-05-19,OBX,37835.0,81.0,2615,40531,2021-05,2
2021-05-20,BB,9112.0,42.0,607,9761,2021-05,3
2021-05-20,GB,41492.0,372.0,6372,48236,2021-05,3
2021-05-20,GWB,125091.0,953.0,13943,139987,2021-05,3
2021-05-20,HT,38955.0,102.0,1204,40261,2021-05,3
2021-05-20,LT,46543.0,4696.0,3167,54406,2021-05,3
2021-05-20,OBX,37862.0,92.0,2711,40665,2021-05,3
2021-05-21,BB,9409.0,38.0,608,10055,2021-05,4
2021-05-21,GB,43743.0,332.0,5830,49905,2021-05,4
2021-05-21,GWB,136344.0,898.0,13322,150564,2021-05,4
2021-05-21,HT,38782.0,102.0,1144,40028,2021-05,4
2021-05-21,LT,44559.0,4665.0,3024,52248,2021-05,4
2021-05-21,OBX,38725.0,101.0,2730,41556,2021-05,4
2021-05-22,BB,9793.0,4.0,211,10008,2021-05,5
2021-05-22,GB,47865.0,49.0,2455,50369,2021-05,5
2021-05-22,GWB,145211.0,558.0,6011,151780,2021-05,5
2021-05-22,HT,39560.0,56.0,438,40054,2021-05,5
2021-05-22,LT,48415.0,2111.0,1326,51852,2021-05,5
2021-05-22,OBX,44815.0,56.0,1311,46182,2021-05,5
2021-05-23,BB,12811.0,2.0,114,12927,2021-05,6
2021-05-23,GB,47173.0,48.0,1695,48916,2021-05,6
2021-05-23,GWB,145744.0,411.0,4047,150202,2021-05,6
2021-05-23,HT,42236.0,56.0,262,42554,2021-05,6
2021-05-23,LT,48792.0,1691.0,599,51082,2021-05,6
2021-05-23,OBX,47590.0,54.0,738,48382,2021-05,6
2021-05-24,BB,8554.0,39.0,604,9197,2021-05,0
2021-05-24,GB,42223.0,352.0,5715,48290,2021-05,0
2021-05-24,GWB,126183.0,894.0,13207,140284,2021-05,0
2021-05-24,HT,36976.0,95.0,1190,38261,2021-05,0
2021-05-24,LT,41458.0,4672.0,2829,48959,2021-05,0
2021-05-24,OBX,38012.0,83.0,2625,40720,2021-05,0
2021-05-25,BB,9089.0,42.0,607,9738,2021-05,1
2021-05-25,GB,41098.0,342.0,5802,47242,2021-05,1
2021-05-25,GWB,124914.0,934.0,14460,140308,2021-05,1
2021-05-25,HT,36704.0,104.0,1213,38021,2021-05,1
2021-05-25,LT,44010.0,4665.0,3208,51883,2021-05,1
2021-05-25,OBX,37406.0,105.0,2721,40232,2021-05,1
2021-05-26,BB,11445.0,66.0,884,12395,2021-05,2
2021-05-26,GB,39928.0,371.0,5764,46063,2021-05,2
2021-05-26,GWB,126219.0,926.0,14684,141829,2021-05,2
2021-05-26,HT,37623.0,104.0,1246,38973,2021-05,2
2021-05-26,LT,44515.0,4665.0,3136,52316,2021-05,2
2021-05-26,OBX,37378.0,82.0,2687,40147,2021-05,2
2021-05-27,BB,10364.0,42.0,654,11060,2021-05,3
2021-05-27,GB,44111.0,373.0,5786,50270,2021-05,3
2021-05-27,GWB,130496.0,901.0,14386,145783,2021-05,3
2021-05-27,HT,40107.0,99.0,1256,41462,2021-05,3
2021-05-27,LT,46532.0,4729.0,3217,54478,2021-05,3
2021-05-27,OBX,39690.0,83.0,2847,42620,2021-05,3
2021-05-28,BB,11393.0,39.0,669,12101,2021-05,4
2021-05-28,GB,44187.0,330.0,5470,49987,2021-05,4
2021-05-28,GWB,129756.0,823.0,13117,143696,2021-05,4
2021-05-28,HT,35963.0,88.0,1174,37225,2021-05,4
2021-05-28,LT,43535.0,4752.0,2940,51227,2021-05,4
2021-05-28,OBX,35546.0,78.0,2572,38196,2021-05,4
2021-05-29,BB,7011.0,4.0,220,7235,2021-05,5
2021-05-29,GB,43044.0,47.0,2435,45526,2021-05,5
2021-05-29,GWB,126961.0,510.0,5961,133432,2021-05,5
2021-05-29,HT,36568.0,60.0,530,37158,2021-05,5
2021-05-29,LT,39068.0,2071.0,1069,42208,2021-05,5
2021-05-29,OBX,34191.0,59.0,1204,35454,2021-05,5
2021-05-30,BB,7522.0,5.0,88,7615,2021-05,6
2021-05-30,GB,39487.0,77.0,1566,41130,2021-05,6
2021-05-30,GWB,122224.0,409.0,3451,126084,2021-05,6
2021-05-30,HT,35922.0,59.0,269,36250,2021-05,6
2021-05-30,LT,38433.0,1699.0,525,40657,2021-05,6
2021-05-30,OBX,37718.0,65.0,675,38458,2021-05,6
2021-05-31,BB,11833.0,3.0,201,12037,2021-05,0
2021-05-31,GB,45278.0,69.0,2053,47400,2021-05,0
2021-05-31,GWB,139995.0,467.0,4921,145383,2021-05,0
2021-05-31,HT,41679.0,58.0,487,42224,2021-05,0
2021-05-31,LT,45981.0,1961.0,751,48693,2021-05,0
2021-05-31,OBX,44305.0,54.0,966,45325,2021-05,0
2021-06-01,BB,9076.0,42.0,615,9733,2021-06,1
2021-06-01,GB,44469.0,381.0,5366,50216,2021-06,1
2021-06-01,GWB,134204.0,929.0,13041,148174,2021-06,1
